ID,Titulo,Fecha de Inicio,Fecha de Finalizacion,Descripción,Organizadores,Enlace web evento,Telefono,Nombre del sitio,Codigo postal,Nombre del Municipio,Localización organizadores,Enlace web organizadores,Codigo municipio,Duracion (h),Comarca,Dias,Categoria,Dirección,Codigo comarca,Localizacion evento,Tlfn Asistencia,Tlfn Aforamiento fax,Inscripcion,URL municipio,Codigo URL municipio,Foto organizador,Foto evento,Censo,Precio,Aforo,Etiquetas,Tipo,Anuncio
68b80e95701ae151a3744742,Visita comentada Cossos que parlen,2025-09-27,2025-09-27,Visita comentada de l’exposició “Cossos que parlen”,Museu Municipal de Calella,https://www.barcelonaesmoltmes.cat/-/visita-comentada-cossos-que-parlen,,Sala exposicions Ajuntament Vell de Calella,08370,https://www.wikidata.org/wiki/Q12540,"41.0000000,2.0000000",,08035,21,https://www.wikidata.org/wiki/Q12600,8,Activitat,"Pl. de l\'ajuntament, 9, 08370 Calella",08370,"41.6132755,2.6569794",937663030,937660576,calella@calella.cat,https://www.calella.cat,P0803500H,https://media.diba.cat/diba/municipis/img/escuts/ec08035.png,https://media.diba.cat/diba/municipis/img/vistes/vista08035.jpg,20369,8,5,Maresme;Cultura i tradicions;Calella;Visites guiades;Costa Barcelona,Activitat gratuïta,"\<p\>Dissabte 27 de setembre a les 19:00 h, a la sala d’exposicions de l’Ajuntament Vell de Calella. Visita comentada de l’exposició “Cossos que parlen”, a càrrec de la comissària Marika Vila. Activitat gratuïta. No cal reserva prèvia. Organitza: Museu Municipal de Calella.\</p\>"
68b80e95701ae151a3744743,Ruta Calella 1925: De vila a ciutat,2025-09-21,2025-09-21,Ruta històrica \'\'Calella 1925: De vila a ciutat,Museu Municipal de Calella,https://www.barcelonaesmoltmes.cat/-/ruta-calella-1925-de-vila-a-ciutat,937695102,https://www.wikidata.org/wiki/Q22004362,08370,https://www.wikidata.org/wiki/Q12540,"41.0000000,2.0000000",https://www.calellabarcelona.com/,08035,21,https://www.wikidata.org/wiki/Q12600,8,Activitat,"Pl. de l\'ajuntament, 9, 08370 Calella",08370,"41.6132755,2.6569794",937663030,937660576,calella@calella.cat,https://www.calella.cat,P0803500H,https://media.diba.cat/diba/municipis/img/escuts/ec08035.png,https://media.diba.cat/diba/municipis/img/vistes/vista08035.jpg,20369,8,5,Maresme;Cultura i tradicions;Calella;Visites guiades;Costa Barcelona,Activitat gratuïta,"\<p\>Diumenge 21 de setembre a les 18:00 h. Ruta històrica ‘\'Calella 1925: De vila a ciutat’\'. Recorregut per la ciutat explicant els edificis i elements més rellevants de l\'època. Lloc de sortida: Museu del Turisme. Activitat gratuïta. Organitza: Museu Municipal de Calella. Cal reserva prèvia, enviant un correu electrònic, abans de 19 de setembre a les 14:00 h a, museumunicipal@calella.cat\</p\>"
68b80e95701ae151a3744744,Visita guiada a l\'exposició Espero una postal,2025-09-13,2025-09-13,Visita comentada a l’exposició temporal “Espero una posta,Museu Municipal de Calella,https://www.barcelonaesmoltmes.cat/-/visita-guiada-a-l-exposici%C3%B3-espero-una-postal-1,937695102,https://www.wikidata.org/wiki/Q22004362,08370,https://www.wikidata.org/wiki/Q12540,"41.0000000,2.0000000",,08035,21,https://www.wikidata.org/wiki/Q12600,8,Activitat,"Pl. de l\'ajuntament, 9, 08370 Calella",08370,"41.6132755,2.6569794",937663030,937660576,calella@calella.cat,https://www.calella.cat,P0803500H,https://media.diba.cat/diba/municipis/img/escuts/ec08035.png,https://media.diba.cat/diba/municipis/img/vistes/vista08035.jpg,20369,8,5,Maresme;Cultura i tradicions;Calella;Visites guiades;Costa Barcelona,Activitat gratuïta,"Dissabte 13 de setembre a les 19:00 h, al Museu del Turisme. Visita comentada a l’exposició temporal “Espero una postal”, a càrrec de la comissària, Àngels Casanovas. Activitat gratuïta. No cal reserva prèvia. Organitza: Museu Municipal de Calella."
68b80e95701ae151a3744745,Visita comentada Far de Calella,2025-09-07,2025-09-07,Visita comentada al Centre d\'Interpretació del Far de Calella,Museu Municipal de Calella,https://www.barcelonaesmoltmes.cat/-/visita-comentada-far-de-calella-,937695102,Far de Calella,08370,https://www.wikidata.org/wiki/Q12540,"41.0000000,2.0000000",https://formularis.diba.cat/sites/formularis.diba.cat/files/public/webform/far-calella-centre-interpretacio-interior_9.jpg,08035,21,https://www.wikidata.org/wiki/Q12600,8,Activitat,"Pl. de l\'ajuntament, 9, 08370 Calella",08370,"41.6132755,2.6569794",937663030,937660576,calella@calella.cat,https://www.calella.cat,P0803500H,https://media.diba.cat/diba/municipis/img/escuts/ec08035.png,https://media.diba.cat/diba/municipis/img/vistes/vista08035.jpg,20369,8,5,Maresme;Cultura i tradicions;Calella;Visites guiades;Costa Barcelona,Activitat gratuïta,"Diumenge 7 setembre a les 19:00 h, Visita comentada al Centre d’Interpretació del Far de Calella. Activitat gratuïta. Organitza: Museu Municipal de Calella. Cal reserva prèvia, enviant correu electrònic, abans del 5 de setembre a les 14:00h, a: museumunicipal@calella.cat"
68b80e95701ae151a3744746,Portes Obertes al Refugi Antiaeri,2025-09-07,2025-09-07,Jornada de Portes Obertes al Refugi Antiaeri,Museu Municipal de Calella,https://www.barcelonaesmoltmes.cat/-/portes-obertes-al-refugi-antiaeri-,937695102,https://www.wikidata.org/wiki/Q28154851,08370,https://www.wikidata.org/wiki/Q12540,"41.0000000,2.0000000",https://www.calellabarcelona.com/,08035,21,https://www.wikidata.org/wiki/Q12600,8,Activitat,"Pl. de l\'ajuntament, 9, 08370 Calella",08370,"41.6132755,2.6569794",937663030,937660576,calella@calella.cat,https://www.calella.cat,P0803500H,https://media.diba.cat/diba/municipis/img/escuts/ec08035.png,https://media.diba.cat/diba/municipis/img/vistes/vista08035.jpg,20369,8,5,Maresme;Cultura i tradicions;Calella;Museus i monuments;Costa Barcelona,Activitat gratuïta,Jornada de Portes Obertes al Refugi Antiaeri
68b80e95701ae151a3744747,Portes Obertes Centre d\'interpretació del Far,2025-09-07,2025-09-07,Jornada de Portes Obertes al Centre d\'Interpretació del Far de Calella,Museu Municipal de Calella,https://www.barcelonaesmoltmes.cat/-/portes-obertes-centre-d-interpretaci%C3%B3-del-far-1,,Centre d\'Interpretació del Far de Calella,08370,https://www.wikidata.org/wiki/Q12540,"41.0000000,2.0000000",,08035,21,https://www.wikidata.org/wiki/Q12600,8,Activitat,"Pl. de l\'ajuntament, 9, 08370 Calella",08370,"41.6132755,2.6569794",937663030,937660576,calella@calella.cat,https://www.calella.cat,P0803500H,https://media.diba.cat/diba/municipis/img/escuts/ec08035.png,https://media.diba.cat/diba/municipis/img/vistes/vista08035.jpg,20369,8,5,Maresme;Cultura i tradicions;Calella;Museus i monuments;Costa Barcelona,Activitat gratuïta,Jornada de Portes Obertes al Centre d\'Interpretació del Far de Calella
68b80e95701ae151a3744748,Visita de Posta de Sol al Campanar,2025-09-06,2025-09-06,"Gaudeix de la millor talaia de Vilafranca: història, paisatge i posta de sol.",Via Penedès,https://www.barcelonaesmoltmes.cat/-/visita-de-posta-de-sol-al-campanar-,938181254,Plaça del Campanar,08720,https://www.wikidata.org/wiki/Q835012,"41.3879000,2.1699200",https://www.viapenedes.com,08305,3,https://www.wikidata.org/wiki/Q15355,8,Activitat,"Cort, 14, 08720 Vilafranca del Penedès",08720,"41.3464507,1.6980125",938920358,938921166,ajuntament@vilafranca.cat,https://www.vilafranca.cat,P0830600C,https://media.diba.cat/diba/municipis/img/escuts/ec08305.png,https://media.diba.cat/diba/municipis/img/vistes/vista08305.jpg,41504,19.65,223,Alt Penedès;Festes d\'estiu;Cultura i tradicions;Vilafranca del Penedès;Visites guiades;Costa Barcelona,Activitat pagament,"El millor lloc per gaudir de la posta de sol amb vistes espectaculars de la vila i el seu entorn és el campanar més alt del Penedès.\<br/\>Ens endinsarem en aquest emblemàtic espai del segle XIII tot pujant per les seves escales de cargol. A mesura que anem ascendint, descobrirem la seva història fascinant i diverses anècdotes que s’hi amaguen."
68b80e95701ae151a3744749,Portes Obertes Museu del Turisme,2025-09-07,2025-09-07,Portes Obertes al Museu del Turisme,https://www.wikidata.org/wiki/Q22004362,https://www.barcelonaesmoltmes.cat/-/portes-obertes-museu-del-turisme-2,937695102,https://www.wikidata.org/wiki/Q22004362,08370,https://www.wikidata.org/wiki/Q12540,"41.0000000,2.0000000",,08035,21,https://www.wikidata.org/wiki/Q12600,8,Activitat,"Pl. de l\'ajuntament, 9, 08370 Calella",08370,"41.6132755,2.6569794",937663030,937660576,calella@calella.cat,https://www.calella.cat,P0803500H,https://media.diba.cat/diba/municipis/img/escuts/ec08035.png,https://media.diba.cat/diba/municipis/img/vistes/vista08035.jpg,20369,8,5,Maresme;Cultura i tradicions;Calella;Museus i monuments;Costa Barcelona,Activitat gratuïta,Jornada de Portes Obertes al Museu del Turisme
68b80e95701ae151a374474a,Fira Tasta Mandó,2025-09-07,2025-09-07,"Mercat agrícola, tallers familiars, degustacions i vermut musical per celebrar el tomàquet mandó i els productes de Collserola.",https://www.wikidata.org/wiki/Q27179265,https://www.barcelonaesmoltmes.cat/-/fira-tasta-mand%C3%B3,936759952,Plaça Barcelona,08173,https://www.wikidata.org/wiki/Q13936,"41.4696000,2.0820000",https://www.santcugat.cat/activitat/fira-tasta-mando,08205,40,https://www.wikidata.org/wiki/Q13948,8,Activitat,"Pl. de la Vila, 1, 08172 Sant Cugat del Vallès",08172,"41.4709540,2.0849868",935657000,936755406,bustiaciutadana@santcugat.cat,https://www.santcugat.cat,P0820400J,https://media.diba.cat/diba/municipis/img/escuts/ec08205.png,https://media.diba.cat/diba/municipis/img/vistes/vista08205.jpg,98621,48.23,124,Vallès Occidental;Gastronomia i enoturisme;Sant Cugat del Vallès;Fires;Costa Barcelona,Activitat gratuïta,"\<p\>El diumenge 7 de setembre, la plaça de Barcelona es transforma en l’epicentre del gust i la tradició amb la Fira Tasta Mandó 2025.\<br\> \<br\> De 10 h a 16:30 h, productors locals ompliran el mercat agrícola de Collserola amb fruites, verdures, formatges, vins, mel, cervesa artesana i, és clar, el protagonista indiscutible: el tomàquet mandó, varietat autòctona de la serra. La jornada ofereix tallers per a petits i grans (guardar llavors, descobrir el món de les abelles, trepitjar raïm) i una degustació gratuïta de tomàquet i oli. A més, hi haurà concert-vermut amb Pubilles Ninja i un dinar popular per tancar la festa amb bon ambient i proximitat.\</p\>"
68b80e95701ae151a374474b,7è Festival Contratemps,2025-09-06,2025-09-27,"El 7è Festival Contratemps omplirà Sant Cugat de música antiga i propostes sorprenents: concerts, òpera, màgia, activitats familiars i molt més!",Col·lectiu de Música Antiga de Sant Cugat,https://www.barcelonaesmoltmes.cat/-/7%C3%A8-festival-contratemps,679667785,diferents localitzacions,08172,https://www.wikidata.org/wiki/Q13936,"41.4739000,2.0851000",https://contratemps.com/,08205,40,https://www.wikidata.org/wiki/Q13948,8,Activitat,"Pl. de la Vila, 1, 08172 Sant Cugat del Vallès",08172,"41.4709540,2.0849868",935657000,936755406,bustiaciutadana@santcugat.cat,https://www.santcugat.cat,P0820400J,https://media.diba.cat/diba/municipis/img/escuts/ec08205.png,https://media.diba.cat/diba/municipis/img/vistes/vista08205.jpg,98621,48.23,124,Vallès Occidental;Cultura i tradicions;Sant Cugat del Vallès;Concert;Costa Barcelona,Activitat pagament,"Del 6 al 27 de setembre de 2025 torna el 7è Festival Contratemps, una cita imprescindible amb les músiques històriques. Durant tres setmanes, la ciutat vibrarà amb concerts de primer nivell, com els de l’Ensemble Contratemps i la Capella de Ministrers de València, espectacles d’òpera i activitats per a tots els públics. El festival combina tradició i innovació amb propostes tan especials com Don Quixot en pocs minuts, el conte musical Tàlpolis o el fascinant espectacle Cagliostro, que uneix màgia i música al Teatre-Auditori. Tampoc hi faltaran experiències singulars com el Ioga Sonor o la passejada musical per Collserola fins a la Torre Negra."
68b80e95701ae151a374474c,Qomic Boom 2025,2025-09-05,2025-09-06,"Els dies 5 i 6 de setembre arriba el Qomic Boom 2025! Tallers infantils, signatures d’autors, concurs de cosplay i molt més al Sant Cugat Shopping Centre. Entrada gratuïta!",Museu del còmic i la il·lustració de Sant Cugat,https://www.barcelonaesmoltmes.cat/-/qomic-boom-2025,935898346,Sant Cugat Shopping Centre,08174,https://www.wikidata.org/wiki/Q13936,"41.4828000,2.0529000",https://santcugatcentre.com/ca/esdeveniments/qomic-boom-2025-a-sant-cugat-shopping-centre/,08205,40,https://www.wikidata.org/wiki/Q13948,8,Activitat,"Pl. de la Vila, 1, 08172 Sant Cugat del Vallès",08172,"41.4709540,2.0849868",935657000,936755406,bustiaciutadana@santcugat.cat,https://www.santcugat.cat,P0820400J,https://media.diba.cat/diba/municipis/img/escuts/ec08205.png,https://media.diba.cat/diba/municipis/img/vistes/vista08205.jpg,98621,48.23,124,Vallès Occidental;Cultura i tradicions;Sant Cugat del Vallès;Fires;Costa Barcelona,Activitat gratuïta,"El Qomic Boom 2025 torna els dies 5 i 6 de setembre al Sant Cugat Shopping Centre amb un cap de setmana dedicat al còmic i la il·lustració. Una cita única per gaudir en família: tallers infantils per despertar la creativitat dels més petits, sessions de signatures amb autors reconeguts com Javi Royo, Mercrominah o Ramón F. Bachs, i, per primera vegada, un concurs de cosplay que promet omplir l’espai de color i imaginació. A més, artistes emergents presentaran les seves obres i hi haurà sorteigs de còmics per als assistents. Organitzat pel Museu del Còmic, el festival és d’entrada gratuïta i ofereix la millor ocasió per endinsar-se en el món de la vinyeta."
68b80e95701ae151a374474d,Camí als Safareigs,2024-09-27,2025-09-27,Et proposem una visita guiada per descobrir els antics safareigs públics de Torrelavit i l’art de fer la bugada tot recorrent el riu.,Aigua de Torrelavit,https://www.barcelonaesmoltmes.cat/-/cam%C3%AD-als-safareigs,938995002,Centre d\'Interpretació de l\'Aigua de Torrelavit,08775,https://www.wikidata.org/wiki/Q1228768,"41.2647500,1.4346200",https://aiguadetorrelavit.cat/visites-i-activitats/,08287,3,https://www.wikidata.org/wiki/Q15355,8,Activitat,"Molí, 29, 08775 Torrelavit",08775,"41.4421674,1.7409455",938995002,938996155,torrelavit@torrelavit.cat,https://www.torrelavit.cat,P0828700E,https://media.diba.cat/diba/municipis/img/escuts/ec08287.png,https://media.diba.cat/diba/municipis/img/vistes/vista08287.jpg,1509,23.65,202,Alt Penedès;Cultura i tradicions;Torrelavit;Visites guiades;Paisatges Barcelona,Activitat pagament,"Sortida des del Centre d’Interpretació de l’Aigua. Seguirem El Camí del Riu fins a arribar als safareigs. Durant el camí us explicarem per què s’ha creat aquest itinerari, coneixerem la fauna i la flora de la zona, i veurem com l’home també ha donat caràcter al riu amb la construcció de molins i rescloses. Visitarem uns safareigs, explicarem què són i com van esdevenir un espai de socialització, per a què servien i com es feia la bugada antigament.\<br/\>\<br/\>Visita de dificultat mínima. S’ha de caminar uns 5-10 minuts seguint el llit del riu fins a arribar als safareigs i tornar. Itinerari no apte per a persones amb mobilitat reduïda."
68b80e95701ae151a374474e,Descobreix Torrelavit,2025-09-07,2025-09-07,Visita guiada. Petit itinerari pel carrer Major de Torrelavit fins a l’església de Sant Marçal que permetrà anar descobrint a cada pas la història local i algunes anècdotes del municipi.,Aigua de Torrelavit,https://www.barcelonaesmoltmes.cat/-/descobreix-torrelavit,938995002,Centre d\'Interpretació de l\'Aigua de Torrelavit,08775,https://www.wikidata.org/wiki/Q1228768,"41.2647500,1.4346200",https://aiguadetorrelavit.cat/visites-i-activitats/,08287,3,https://www.wikidata.org/wiki/Q15355,8,Activitat,"Molí, 29, 08775 Torrelavit",08775,"41.4421674,1.7409455",938995002,938996155,torrelavit@torrelavit.cat,https://www.torrelavit.cat,P0828700E,https://media.diba.cat/diba/municipis/img/escuts/ec08287.png,https://media.diba.cat/diba/municipis/img/vistes/vista08287.jpg,1509,23.65,202,Alt Penedès;Cultura i tradicions;Torrelavit;Visites guiades;Paisatges Barcelona,Activitat pagament,"Sortida des del Centre d’Interpretació de l’Aigua. Visitarem el Pont de les Escoles i l’Església de Sant Marçal de Terrassola, una petita joia romànica. Us explicarem la història de Torrelavit tot passejant pel carrer Major i els seus comerços. La visita finalitzarà davant del Centre d’Interpretació.\<br/\>\<br/\>Visita de dificultat mínima. S’ha de caminar pel poble. No hi ha desnivells. Itinerari apte per a persones amb mobilitat reduïda."
68b80e95701ae151a374474f,Festivart 2025,2025-09-19,2025-09-20,Cultura i ruralitat s’uneixen en un festival únic: gaudeix d’espectacles de qualitat amb food trucks i espai d’acampada.,https://www.wikidata.org/wiki/Q64682647,https://www.barcelonaesmoltmes.cat/-/festivart-2025,,https://www.wikidata.org/wiki/Q57558635,,https://www.wikidata.org/wiki/Q15963,"41.6258560,1.5511720",https://www.rubio.cat/,08185,6,https://www.wikidata.org/wiki/Q15352,8,Activitat,"Pl. Ajuntament, s/n, 08719 Rubió",08719,"41.6445080,1.5699988",938094181,938094181,rubio@rubio.cat,https://www.rubio.cat,P0818400D,https://media.diba.cat/diba/municipis/img/escuts/ec08185.png,https://media.diba.cat/diba/municipis/img/vistes/vista08185.jpg,237,48,629,Anoia;Cultura i tradicions;Rubió;Espectacle;Paisatges Barcelona,Activitat gratuïta,"Cultura i ruralitat van de la mà i, per uns dies, Rubió es converteix en un escenari únic per gaudir de la millor cultura de qualitat. Enguany celebrem la 6a edició.\<br/\>A més hi haurà zona de food trucks i de picnic, com també espai d\'acampada.\<br/\>\<br/\>PROGRAMACIÓ\<br/\>Divendres 19\<br/\>20 h · Origen, de Borja Sand Art \<br/\>\<br/\>Dissabte 20\<br/\>11-14 h i 16-17 h · Tallers i jocs per a totes les edats (tatuatges, pinta-cares, jocs de cucanya, màscares, llits elàstics…)\<br/\>\<br/\>12 h · Taller de risoteràpia, amb Risofonku\<br/\>\<br/\>13 h · Operació A.V.I, de Farrés Brothers\<br/\>\<br/\>16.30 h · Taller de circ, amb Tot Circ\<br/\>\<br/\>18.30 h · Wooooow!, amb La Churry\<br/\>\<br/\>20 h · Pífia, amb Cia Totapedra\<br/\>\<br/\>22 h · Artistas del Gremio"
68b80e95701ae151a3744750,Planetari +8 anys - Nits amb vistes a Júpiter,2025-12-20,2025-12-21,"Sessió de planetari que ens aproparà a Júpiter, ben visible en el cel fins a la primavera.",https://www.wikidata.org/wiki/Q3816595,https://www.barcelonaesmoltmes.cat/-/planetari-8-anys-nits-amb-vistes-a-j%C3%BApiter-1,938709651,https://www.wikidata.org/wiki/Q3816595,08402,https://www.wikidata.org/wiki/Q15420,"41.6019400,2.2881700",https://mcng.cat/agenda/categoria/planetari,08096,41,https://www.wikidata.org/wiki/Q14303,8,Activitat,"Plaça de la Porxada, 6, 08400 Granollers",08400,"41.6080085,2.2872441",938426610,938426601,bustiaoberta@ajuntament.granollers.cat,https://www.granollers.cat,P0809500B,https://media.diba.cat/diba/municipis/img/escuts/ec08096.png,https://media.diba.cat/diba/municipis/img/vistes/vista08096.jpg,64181,14.87,145,Vallès Oriental;Cultura i tradicions;En família;Granollers;Visites guiades;Espectacle;Costa Barcelona;Paisatges Barcelona,Activitat pagament,"Júpiter serà l’astre dominant del cel nocturn de la tardor i l’hivern. Després de reconèixer les constel·lacions característiques d’aquestes nits, viatjarem al gegant Júpiter, on hi cabrien 1.300 planetes com el nostre.\<br/\>Gaudirem de vistes espectaculars de la seva activa atmosfera i de la Gran Taca Roja.\<br/\>Coneixerem en detall les seves quatre llunes més importants i aterrarem a la superfície volcànica més activa de tot el Sistema Solar, a la lluna Ió."
68b80e95701ae151a3744751,Planetari familiar - Llegendes en el cel,2025-12-20,2025-12-21,"Sessió de planetari per a tota la família, on explicarem les llegendes del cel que es veu a l\'hivern.",https://www.wikidata.org/wiki/Q3816595,https://www.barcelonaesmoltmes.cat/-/planetari-familiar-llegendes-en-el-cel-11,938709651,https://www.wikidata.org/wiki/Q3816595,08402,https://www.wikidata.org/wiki/Q15420,"41.6019400,2.2881700",https://mcng.cat/agenda/categoria/planetari,08096,41,https://www.wikidata.org/wiki/Q14303,8,Activitat,"Plaça de la Porxada, 6, 08400 Granollers",08400,"41.6080085,2.2872441",938426610,938426601,bustiaoberta@ajuntament.granollers.cat,https://www.granollers.cat,P0809500B,https://media.diba.cat/diba/municipis/img/escuts/ec08096.png,https://media.diba.cat/diba/municipis/img/vistes/vista08096.jpg,64181,14.87,145,Vallès Oriental;Cultura i tradicions;En família;Granollers;Visites guiades;Espectacle;Costa Barcelona;Paisatges Barcelona,Activitat pagament,"Les llargues nits d\'hivern són també les més vistoses. El cel s’engalana amb les estrelles més brillants presidides per Sirius, el gos del caçador Orió. En el cinturó d\'aquest mític personatge s\'amaguen ni més ni menys que els Tres Reis d\'Orient. Però Orió i el Toro són els protagonistes d\'una terrible baralla. Voleu saber per què? Us ho expliquem al planetari.\<br/\>També visitarem els planetes Saturn i Júpiter, ben visibles a ull nu aquests mesos."
68b80e95701ae151a3744752,Planetari +8 anys - Nits amb vistes a Júpiter,2025-11-15,2025-11-16,"Sessió de planetari que ens aproparà a Júpiter, ben visible en el cel fins a la primavera.",https://www.wikidata.org/wiki/Q3816595,https://www.barcelonaesmoltmes.cat/-/planetari-8-anys-nits-amb-vistes-a-j%C3%BApiter,938709651,https://www.wikidata.org/wiki/Q3816595,08402,https://www.wikidata.org/wiki/Q15420,"41.6019400,2.2881700",https://mcng.cat/agenda/categoria/planetari,08096,41,https://www.wikidata.org/wiki/Q14303,8,Activitat,"Plaça de la Porxada, 6, 08400 Granollers",08400,"41.6080085,2.2872441",938426610,938426601,bustiaoberta@ajuntament.granollers.cat,https://www.granollers.cat,P0809500B,https://media.diba.cat/diba/municipis/img/escuts/ec08096.png,https://media.diba.cat/diba/municipis/img/vistes/vista08096.jpg,64181,14.87,145,Vallès Oriental;Cultura i tradicions;En família;Granollers;Visites guiades;Espectacle;Costa Barcelona;Paisatges Barcelona,Activitat pagament,"Júpiter serà l’astre dominant del cel nocturn de la tardor i l’hivern. Després de reconèixer les constel·lacions característiques d’aquestes nits, viatjarem al gegant Júpiter, on hi cabrien 1.300 planetes com el nostre.\<br/\>Gaudirem de vistes espectaculars de la seva activa atmosfera i de la Gran Taca Roja.\<br/\>Coneixerem en detall les seves quatre llunes més importants i aterrarem a la superfície volcànica més activa de tot el Sistema Solar, a la lluna Ió."
68b80e95701ae151a3744753,Planetari familiar - Llegendes en el cel,2025-11-15,2025-11-16,"Sessió de planetari per a tota la família, on explicarem les llegendes del cel que es veu a la tardor.",https://www.wikidata.org/wiki/Q3816595,https://www.barcelonaesmoltmes.cat/-/planetari-familiar-llegendes-en-el-cel-10,938709651,https://www.wikidata.org/wiki/Q3816595,08402,https://www.wikidata.org/wiki/Q15420,"41.6019400,2.2881700",https://mcng.cat/agenda/planetari-familiar-llegendes-del-cel-20250723130327,08096,41,https://www.wikidata.org/wiki/Q14303,8,Activitat,"Plaça de la Porxada, 6, 08400 Granollers",08400,"41.6080085,2.2872441",938426610,938426601,bustiaoberta@ajuntament.granollers.cat,https://www.granollers.cat,P0809500B,https://media.diba.cat/diba/municipis/img/escuts/ec08096.png,https://media.diba.cat/diba/municipis/img/vistes/vista08096.jpg,64181,14.87,145,Vallès Oriental;Cultura i tradicions;En família;Granollers;Infantil;Visites guiades;Espectacle;Costa Barcelona;Paisatges Barcelona,Activitat pagament,"El cel de la tardor amaga la història de la reina Cassiopea i la seva filla, la princesa Andròmeda. La pobre noia anava a ser devorada per un terrible monstre marí. Per sort, un valerós príncep cavalcant sobre un cavall amb ales la va salvar.\<br/\>Voleu conèixer la història? També visitarem els planetes Saturn i Júpiter, ben visibles a ull nu aquests mesos."
68b80e95701ae151a3744754,Planetari familiar - Llegendes en el cel,2025-10-11,2025-10-12,"Sessió de planetari per a tota la família, on explicarem les llegendes del cel que es veu a principis de la tardor.",https://www.wikidata.org/wiki/Q3816595,https://www.barcelonaesmoltmes.cat/-/planetari-familiar-llegendes-en-el-cel-9,938709651,https://www.wikidata.org/wiki/Q3816595,08402,https://www.wikidata.org/wiki/Q15420,"41.6019400,2.2881700",https://mcng.cat/agenda/categoria/planetari,08096,41,https://www.wikidata.org/wiki/Q14303,8,Activitat,"Plaça de la Porxada, 6, 08400 Granollers",08400,"41.6080085,2.2872441",938426610,938426601,bustiaoberta@ajuntament.granollers.cat,https://www.granollers.cat,P0809500B,https://media.diba.cat/diba/municipis/img/escuts/ec08096.png,https://media.diba.cat/diba/municipis/img/vistes/vista08096.jpg,64181,14.87,145,Vallès Oriental;Cultura i tradicions;En família;Granollers;Visites guiades;Espectacle;Costa Barcelona;Paisatges Barcelona,Activitat pagament,A principis de la tardor encara podem veure en el cel el valerós Hèrcules que es va fer amic de la princesa Galatea i que la va ajudar a fugir d\'un ferotge i horrible gegant deformat.\<br/\>No gaire lluny de les constel·lacions que representen aquests personatges ens espera el planeta Saturn.
68b80e95701ae151a3744755,Planetari +8 anys: Ja es veu Saturn!,2025-10-12,2025-10-12,Sessió de planetari que ens portarà a conèixer de prop el planeta Saturn i el seu sistema de satèl·lits.,https://www.wikidata.org/wiki/Q3816595,https://www.barcelonaesmoltmes.cat/-/planetari-8-anys-ja-es-veu-saturn-1,938709651,https://www.wikidata.org/wiki/Q3816595,08402,https://www.wikidata.org/wiki/Q15420,"41.6019400,2.2881700",https://mcng.cat/agenda/categoria/planetari,08096,41,https://www.wikidata.org/wiki/Q14303,8,Activitat,"Plaça de la Porxada, 6, 08400 Granollers",08400,"41.6080085,2.2872441",938426610,938426601,bustiaoberta@ajuntament.granollers.cat,https://www.granollers.cat,P0809500B,https://media.diba.cat/diba/municipis/img/escuts/ec08096.png,https://media.diba.cat/diba/municipis/img/vistes/vista08096.jpg,64181,14.87,145,Vallès Oriental;Cultura i tradicions;En família;Granollers;Visites guiades;Espectacle;Costa Barcelona;Paisatges Barcelona,Activitat pagament,"\<p\>Saturn serà ben visible a ull nu com un estel cada nit de tardor. Viatjarem cap al planeta i el sobrevolarem per veure’l sota perspectives impossibles des de la Terra, i tot seguit aterrarem a la superfície del gran satèl·lit Tità. Entremig de les boires entreveurem l’inquietat Senyor dels Anells.\</p\>"
68b80e95701ae151a3744756,Planetari familiar - Llegendes en el cel,2025-09-20,2025-09-21,"Sessió de planetari per a tota la família, on explicarem les llegendes del cel que es veu a principis de la tardor.",https://www.wikidata.org/wiki/Q3816595,https://www.barcelonaesmoltmes.cat/-/planetari-familiar-llegendes-en-el-cel-8,938709651,https://www.wikidata.org/wiki/Q3816595,08402,https://www.wikidata.org/wiki/Q15420,"41.6019400,2.2881700",https://mcng.cat/agenda/categoria/planetari,08096,41,https://www.wikidata.org/wiki/Q14303,8,Activitat,"Plaça de la Porxada, 6, 08400 Granollers",08400,"41.6080085,2.2872441",938426610,938426601,bustiaoberta@ajuntament.granollers.cat,https://www.granollers.cat,P0809500B,https://media.diba.cat/diba/municipis/img/escuts/ec08096.png,https://media.diba.cat/diba/municipis/img/vistes/vista08096.jpg,64181,14.87,145,Vallès Oriental;Cultura i tradicions;En família;Granollers;Visites guiades;Espectacle;Costa Barcelona;Paisatges Barcelona,Activitat pagament,A principis de la tardor encara podem veure en el cel el valerós Hèrcules que es va fer amic de la princesa Galatea i que la va ajudar a fugir d\'un ferotge i horrible gegant deformat.\<br/\>No gaire lluny de les constel·lacions que representen aquests personatges ens espera el planeta Saturn. Ens hi aproparem com si hi anéssim amb una nau espacial.
