fecha;cod_municipio;municipio;cod_distrito;distrito;cod_barrio;barrio;num_personas;num_personas_hombres;num_personas_mujeres
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;157;Colina;6.367;2.857;3.510
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;158;Atalaya;1.580;687;893
1 de enero de 2021;28079;Madrid;15; Ciudad Lineal;159;Costillares;22.074;10.337;11.737
1 de enero de 2021;28079;Madrid;16; Hortaleza;161;Palomas;6.891;3.360;3.531
1 de enero de 2021;28079;Madrid;16; Hortaleza;162;Piovera;14.835;7.049;7.786
1 de enero de 2021;28079;Madrid;16; Hortaleza;163;Canillas;40.281;18.757;21.524
1 de enero de 2021;28079;Madrid;16; Hortaleza;164;PinardelRey;52.494;24.116;28.378
1 de enero de 2021;28079;Madrid;16; Hortaleza;165;ApóstolSantiago;15.473;7.338;8.135
1 de enero de 2021;28079;Madrid;16; Hortaleza;166;Valdefuentes;63.254;30.965;32.289
1 de enero de 2021;28079;Madrid;17; Villaverde;171;VillaverdeAlto,CascoHistóricodeVillaverde;46.637;22.180;24.457
1 de enero de 2021;28079;Madrid;17; Villaverde;172;SanCristóbal;16.986;8.345;8.641
1 de enero de 2021;28079;Madrid;17; Villaverde;173;Butarque;20.722;10.048;10.674
1 de enero de 2021;28079;Madrid;17; Villaverde;174;LosRosales;37.790;18.145;19.645
1 de enero de 2021;28079;Madrid;17; Villaverde;175;Ángeles;32.673;15.229;17.444
1 de enero de 2021;28079;Madrid;18; Villa de Vallecas;181;CascoHistóricodeVallecas;40.241;19.284;20.957
1 de enero de 2021;28079;Madrid;18; Villa de Vallecas;182;SantaEugenia;24.288;11.635;12.653
1 de enero de 2021;28079;Madrid;18; Villa de Vallecas;183;EnsanchedeVallecas;50.204;24.687;25.517
1 de enero de 2021;28079;Madrid;19; Vicálvaro;191;CascoHistóricodeVicálvaro;35.548;17.141;18.407
1 de enero de 2021;28079;Madrid;19; Vicálvaro;192;Valdebernardo;17.546;8.350;9.196
1 de enero de 2021;28079;Madrid;19; Vicálvaro;193;Valderrivas;17.961;8.752;9.209
1 de enero de 2021;28079;Madrid;19; Vicálvaro;194;ElCañaveral;4.430;2.254;2.176
1 de enero de 2021;28079;Madrid;20; San Blas-Canillejas;201;Simancas;28.451;13.460;14.991
1 de enero de 2021;28079;Madrid;20; San Blas-Canillejas;202;Hellín;9.359;4.300;5.059
1 de enero de 2021;28079;Madrid;20; San Blas-Canillejas;203;Amposta;8.885;4.091;4.794
1 de enero de 2021;28079;Madrid;20; San Blas-Canillejas;204;Arcos;24.642;11.610;13.032
1 de enero de 2021;28079;Madrid;20; San Blas-Canillejas;205;Rosas;31.534;15.121;16.413
1 de enero de 2021;28079;Madrid;20; San Blas-Canillejas;206;Rejas;17.098;8.284;8.814
1 de enero de 2021;28079;Madrid;20; San Blas-Canillejas;207;Canillejas;28.925;13.556;15.369
1 de enero de 2021;28079;Madrid;20; San Blas-Canillejas;208;ElSalvador;11.364;5.366;5.998
1 de enero de 2021;28079;Madrid;21; Barajas;211;AlamedadeOsuna;19.657;9.430;10.227
1 de enero de 2021;28079;Madrid;21; Barajas;212;Aeropuerto;1.918;988;930
1 de enero de 2021;28079;Madrid;21; Barajas;213;CascoHistóricodeBarajas;7.504;3.593;3.911
1 de enero de 2021;28079;Madrid;21; Barajas;214;Timón;13.334;6.379;6.955
1 de enero de 2021;28079;Madrid;21; Barajas;215;Corralejos;7.664;3.781;3.883
1 de enero de 2021;28079;Madrid;Todos;Todos;Todos;Todos;3.312.310;1.545.157;1.767.153
1 de enero de 2020;28079;Madrid;1; Centro;1;Centro;140.473;71.127;69.346
1 de enero de 2020;28079;Madrid;2; Arganzuela;2;Arganzuela;155.660;72.600;83.060
1 de enero de 2020;28079;Madrid;3; Retiro;3;Retiro;120.406;54.517;65.889
1 de enero de 2020;28079;Madrid;4; Salamanca;4;Salamanca;147.854;65.220;82.634
1 de enero de 2020;28079;Madrid;5; Chamartín;5;Chamartín;147.551;66.424;81.127
1 de enero de 2020;28079;Madrid;6; Tetuán;6;Tetuán;161.313;73.358;87.955
1 de enero de 2020;28079;Madrid;7; Chamberí;7;Chamberí;140.866;62.136;78.730
1 de enero de 2020;28079;Madrid;8; Fuencarral-El Pardo;8;Fuencarral-ElPardo;249.973;117.640;132.333
1 de enero de 2020;28079;Madrid;9; Moncloa-Aravaca;9;Moncloa-Aravaca;121.683;55.975;65.708
1 de enero de 2020;28079;Madrid;10; Latina;10;Latina;242.139;112.282;129.857
1 de enero de 2020;28079;Madrid;11; Carabanchel;11;Carabanchel;260.196;121.317;138.879
1 de enero de 2020;28079;Madrid;12; Usera;12;Usera;142.894;67.346;75.548
1 de enero de 2020;28079;Madrid;13; Puente de Vallecas;13;PuentedeVallecas;240.867;114.235;126.632
1 de enero de 2020;28079;Madrid;14; Moratalaz;14;Moratalaz;95.614;43.585;52.029
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;15;CiudadLineal;219.867;99.966;119.901
1 de enero de 2020;28079;Madrid;16; Hortaleza;16;Hortaleza;193.264;91.659;101.605
1 de enero de 2020;28079;Madrid;17; Villaverde;17;Villaverde;154.318;73.639;80.679
1 de enero de 2020;28079;Madrid;18; Villa de Vallecas;18;VilladeVallecas;114.512;55.510;59.002
1 de enero de 2020;28079;Madrid;19; Vicálvaro;19;Vicálvaro;74.048;35.795;38.253
1 de enero de 2020;28079;Madrid;20; San Blas-Canillejas;20;SanBlas-Canillejas;161.222;76.252;84.970
1 de enero de 2020;28079;Madrid;21; Barajas;21;Barajas;50.010;24.149;25.861
1 de enero de 2020;28079;Madrid;1; Centro;11;Palacio;23.593;11.628;11.965
1 de enero de 2020;28079;Madrid;1; Centro;12;Embajadores;47.048;24.497;22.551
1 de enero de 2020;28079;Madrid;1; Centro;13;Cortes;10.771;5.365;5.406
1 de enero de 2020;28079;Madrid;1; Centro;14;Justicia;18.021;9.161;8.860
1 de enero de 2020;28079;Madrid;1; Centro;15;Universidad;33.418;16.581;16.837
1 de enero de 2020;28079;Madrid;1; Centro;16;Sol;7.622;3.895;3.727
1 de enero de 2020;28079;Madrid;2; Arganzuela;21;Imperial;22.908;10.593;12.315
1 de enero de 2020;28079;Madrid;2; Arganzuela;22;Acacias;36.922;17.045;19.877
1 de enero de 2020;28079;Madrid;2; Arganzuela;23;Chopera;20.287;9.199;11.088
1 de enero de 2020;28079;Madrid;2; Arganzuela;24;Legazpi;19.810;9.671;10.139
1 de enero de 2020;28079;Madrid;2; Arganzuela;25;Delicias;28.233;13.216;15.017
1 de enero de 2020;28079;Madrid;2; Arganzuela;26;PalosdeMoguer;26.289;12.276;14.013
1 de enero de 2020;28079;Madrid;2; Arganzuela;27;Atocha;1.211;600;611
1 de enero de 2020;28079;Madrid;3; Retiro;31;Pacífico;33.767;15.108;18.659
1 de enero de 2020;28079;Madrid;3; Retiro;32;Adelfas;18.785;8.655;10.130
1 de enero de 2020;28079;Madrid;3; Retiro;33;Estrella;23.354;10.765;12.589
1 de enero de 2020;28079;Madrid;3; Retiro;34;Ibiza;21.993;9.699;12.294
1 de enero de 2020;28079;Madrid;3; Retiro;35;LosJerónimos;7.046;3.293;3.753
1 de enero de 2020;28079;Madrid;3; Retiro;36;NiñoJesús;15.461;6.997;8.464
1 de enero de 2020;28079;Madrid;4; Salamanca;41;Recoletos;15.846;7.132;8.714
1 de enero de 2020;28079;Madrid;4; Salamanca;42;Goya;29.945;13.012;16.933
1 de enero de 2020;28079;Madrid;4; Salamanca;43;FuentedelBerro;21.249;9.285;11.964
1 de enero de 2020;28079;Madrid;4; Salamanca;44;Guindalera;42.306;19.146;23.160
1 de enero de 2020;28079;Madrid;4; Salamanca;45;Lista;21.211;9.111;12.100
1 de enero de 2020;28079;Madrid;4; Salamanca;46;Castellana;17.297;7.534;9.763
1 de enero de 2020;28079;Madrid;5; Chamartín;51;ElViso;17.433;7.843;9.590
1 de enero de 2020;28079;Madrid;5; Chamartín;52;Prosperidad;36.940;16.509;20.431
1 de enero de 2020;28079;Madrid;5; Chamartín;53;CiudadJardín;18.893;8.415;10.478
1 de enero de 2020;28079;Madrid;5; Chamartín;54;Hispanoamérica;32.042;14.388;17.654
1 de enero de 2020;28079;Madrid;5; Chamartín;55;NuevaEspaña;25.015;11.347;13.668
1 de enero de 2020;28079;Madrid;5; Chamartín;56;Castilla;17.228;7.922;9.306
1 de enero de 2020;28079;Madrid;6; Tetuán;61;BellasVistas;29.895;13.646;16.249
1 de enero de 2020;28079;Madrid;6; Tetuán;62;CuatroCaminos;35.192;15.832;19.360
1 de enero de 2020;28079;Madrid;6; Tetuán;63;Castillejos;20.835;9.391;11.444
1 de enero de 2020;28079;Madrid;6; Tetuán;64;Almenara;23.003;10.551;12.452
1 de enero de 2020;28079;Madrid;6; Tetuán;65;Valdeacederas;26.545;12.346;14.199
1 de enero de 2020;28079;Madrid;6; Tetuán;66;Berruguete;25.843;11.592;14.251
1 de enero de 2020;28079;Madrid;7; Chamberí;71;Gaztambide;23.329;10.235;13.094
1 de enero de 2020;28079;Madrid;7; Chamberí;72;Arapiles;24.704;11.025;13.679
1 de enero de 2020;28079;Madrid;7; Chamberí;73;Trafalgar;25.023;11.161;13.862
1 de enero de 2020;28079;Madrid;7; Chamberí;74;Almagro;19.838;8.795;11.043
1 de enero de 2020;28079;Madrid;7; Chamberí;75;RíosRosas;27.569;12.132;15.437
1 de enero de 2020;28079;Madrid;7; Chamberí;76;Vallehermoso;20.403;8.788;11.615
1 de enero de 2020;28079;Madrid;8; Fuencarral-El Pardo;81;ElPardo;3.472;1.724;1.748
1 de enero de 2020;28079;Madrid;8; Fuencarral-El Pardo;82;Fuentelarreina;3.308;1.500;1.808
1 de enero de 2020;28079;Madrid;8; Fuencarral-El Pardo;83;Peñagrande;44.938;20.899;24.039
1 de enero de 2020;28079;Madrid;8; Fuencarral-El Pardo;84;Pilar;46.855;21.379;25.476
1 de enero de 2020;28079;Madrid;8; Fuencarral-El Pardo;85;LaPaz;33.644;15.754;17.890
1 de enero de 2020;28079;Madrid;8; Fuencarral-El Pardo;86;Valverde;64.668;30.772;33.896
1 de enero de 2020;28079;Madrid;8; Fuencarral-El Pardo;87;Mirasierra;34.046;16.222;17.824
1 de enero de 2020;28079;Madrid;8; Fuencarral-El Pardo;88;ElGoloso;19.042;9.390;9.652
1 de enero de 2020;28079;Madrid;9; Moncloa-Aravaca;91;CasadeCampo;13.201;6.114;7.087
1 de enero de 2020;28079;Madrid;9; Moncloa-Aravaca;92;Argüelles;24.423;11.074;13.349
1 de enero de 2020;28079;Madrid;9; Moncloa-Aravaca;93;CiudadUniversitaria;16.395;7.483;8.912
1 de enero de 2020;28079;Madrid;9; Moncloa-Aravaca;94;Valdezarza;30.405;13.918;16.487
1 de enero de 2020;28079;Madrid;9; Moncloa-Aravaca;95;Valdemarín;6.957;3.197;3.760
1 de enero de 2020;28079;Madrid;9; Moncloa-Aravaca;96;ElPlantío;2.799;1.290;1.509
1 de enero de 2020;28079;Madrid;9; Moncloa-Aravaca;97;Aravaca;27.503;12.899;14.604
1 de enero de 2020;28079;Madrid;10; Latina;101;LosCármenes;17.736;8.390;9.346
1 de enero de 2020;28079;Madrid;10; Latina;102;PuertadelÁngel;42.362;19.529;22.833
1 de enero de 2020;28079;Madrid;10; Latina;103;Lucero;36.783;17.091;19.692
1 de enero de 2020;28079;Madrid;10; Latina;104;Aluche;67.418;30.925;36.493
1 de enero de 2020;28079;Madrid;10; Latina;105;Campamento;19.848;9.216;10.632
1 de enero de 2020;28079;Madrid;10; Latina;106;CuatroVientos;5.881;2.958;2.923
1 de enero de 2020;28079;Madrid;10; Latina;107;Águilas;52.111;24.173;27.938
1 de enero de 2020;28079;Madrid;11; Carabanchel;111;Comillas;23.001;10.566;12.435
1 de enero de 2020;28079;Madrid;11; Carabanchel;112;Opañel;33.681;15.389;18.292
1 de enero de 2020;28079;Madrid;11; Carabanchel;113;SanIsidro;40.023;18.710;21.313
1 de enero de 2020;28079;Madrid;11; Carabanchel;114;VistaAlegre;47.602;21.731;25.871
1 de enero de 2020;28079;Madrid;11; Carabanchel;115;PuertaBonita;35.932;16.822;19.110
1 de enero de 2020;28079;Madrid;11; Carabanchel;116;Buenavista;48.010;23.198;24.812
1 de enero de 2020;28079;Madrid;11; Carabanchel;117;Abrantes;31.947;14.901;17.046
1 de enero de 2020;28079;Madrid;12; Usera;121;Orcasitas;23.173;10.898;12.275
1 de enero de 2020;28079;Madrid;12; Usera;122;Orcasur;14.154;6.846;7.308
1 de enero de 2020;28079;Madrid;12; Usera;123;SanFermín;24.001;11.441;12.560
1 de enero de 2020;28079;Madrid;12; Usera;124;Almendrales;22.179;10.362;11.817
1 de enero de 2020;28079;Madrid;12; Usera;125;Moscardó;27.128;12.673;14.455
1 de enero de 2020;28079;Madrid;12; Usera;126;Zofío;14.412;6.773;7.639
1 de enero de 2020;28079;Madrid;12; Usera;127;Pradolongo;17.847;8.353;9.494
1 de enero de 2020;28079;Madrid;13; Puente de Vallecas;131;Entrevías;35.516;17.076;18.440
1 de enero de 2020;28079;Madrid;13; Puente de Vallecas;132;SanDiego;43.899;20.957;22.942
1 de enero de 2020;28079;Madrid;13; Puente de Vallecas;133;PalomerasBajas;40.910;19.205;21.705
1 de enero de 2020;28079;Madrid;13; Puente de Vallecas;134;PalomerasSureste;43.164;20.610;22.554
1 de enero de 2020;28079;Madrid;13; Puente de Vallecas;135;Portazgo;28.968;13.560;15.408
1 de enero de 2020;28079;Madrid;13; Puente de Vallecas;136;Numancia;48.410;22.827;25.583
1 de enero de 2020;28079;Madrid;14; Moratalaz;141;Pavones;9.355;4.274;5.081
1 de enero de 2020;28079;Madrid;14; Moratalaz;142;Horcajo;6.435;3.074;3.361
1 de enero de 2020;28079;Madrid;14; Moratalaz;143;Marroquina;27.232;12.595;14.637
1 de enero de 2020;28079;Madrid;14; Moratalaz;144;MediaLegua;17.951;8.185;9.766
1 de enero de 2020;28079;Madrid;14; Moratalaz;145;Fontarrón;17.519;7.935;9.584
1 de enero de 2020;28079;Madrid;14; Moratalaz;146;Vinateros;17.122;7.522;9.600
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;151;Ventas;48.891;21.942;26.949
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;152;PuebloNuevo;63.521;29.399;34.122
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;153;Quintana;25.151;11.120;14.031
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;154;Concepción;21.153;9.374;11.779
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;155;SanPascual;18.107;8.152;9.955
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;156;SanJuanBautista;12.725;5.923;6.802
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;157;Colina;6.519;2.938;3.581
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;158;Atalaya;1.555;667;888
1 de enero de 2020;28079;Madrid;15; Ciudad Lineal;159;Costillares;22.245;10.451;11.794
1 de enero de 2020;28079;Madrid;16; Hortaleza;161;Palomas;6.839;3.318;3.521
1 de enero de 2020;28079;Madrid;16; Hortaleza;162;Piovera;14.939;7.119;7.820
1 de enero de 2020;28079;Madrid;16; Hortaleza;163;Canillas;40.838;19.028;21.810
1 de enero de 2020;28079;Madrid;16; Hortaleza;164;PinardelRey;53.162;24.529;28.633
1 de enero de 2020;28079;Madrid;16; Hortaleza;165;ApóstolSantiago;15.555;7.365;8.190
1 de enero de 2020;28079;Madrid;16; Hortaleza;166;Valdefuentes;61.931;30.300;31.631
1 de enero de 2020;28079;Madrid;17; Villaverde;171;VillaverdeAlto,CascoHistóricodeVillaverde;46.749;22.228;24.521
1 de enero de 2020;28079;Madrid;17; Villaverde;172;SanCristóbal;16.898;8.222;8.676
1 de enero de 2020;28079;Madrid;17; Villaverde;173;Butarque;20.026;9.704;10.322
1 de enero de 2020;28079;Madrid;17; Villaverde;174;LosRosales;38.107;18.336;19.771
1 de enero de 2020;28079;Madrid;17; Villaverde;175;Ángeles;32.538;15.149;17.389
1 de enero de 2020;28079;Madrid;18; Villa de Vallecas;181;CascoHistóricodeVallecas;40.956;19.656;21.300
1 de enero de 2020;28079;Madrid;18; Villa de Vallecas;182;SantaEugenia;24.684;11.833;12.851
1 de enero de 2020;28079;Madrid;18; Villa de Vallecas;183;EnsanchedeVallecas;48.872;24.021;24.851
1 de enero de 2020;28079;Madrid;19; Vicálvaro;191;CascoHistóricodeVicálvaro;35.666;17.220;18.446
1 de enero de 2020;28079;Madrid;19; Vicálvaro;192;Valdebernardo;17.834;8.478;9.356
1 de enero de 2020;28079;Madrid;19; Vicálvaro;193;Valderrivas;18.150;8.867;9.283
1 de enero de 2020;28079;Madrid;19; Vicálvaro;194;ElCañaveral;2.398;1.230;1.168
1 de enero de 2020;28079;Madrid;20; San Blas-Canillejas;201;Simancas;28.698;13.574;15.124
1 de enero de 2020;28079;Madrid;20; San Blas-Canillejas;202;Hellín;9.342;4.260;5.082
1 de enero de 2020;28079;Madrid;20; San Blas-Canillejas;203;Amposta;8.874;4.108;4.766
1 de enero de 2020;28079;Madrid;20; San Blas-Canillejas;204;Arcos;24.692;11.612;13.080
1 de enero de 2020;28079;Madrid;20; San Blas-Canillejas;205;Rosas;31.794;15.253;16.541
1 de enero de 2020;28079;Madrid;20; San Blas-Canillejas;206;Rejas;17.299;8.395;8.904
1 de enero de 2020;28079;Madrid;20; San Blas-Canillejas;207;Canillejas;29.047;13.607;15.440
1 de enero de 2020;28079;Madrid;20; San Blas-Canillejas;208;ElSalvador;11.476;5.443;6.033
1 de enero de 2020;28079;Madrid;21; Barajas;211;AlamedadeOsuna;19.820;9.533;10.287
1 de enero de 2020;28079;Madrid;21; Barajas;212;Aeropuerto;1.900;975;925
1 de enero de 2020;28079;Madrid;21; Barajas;213;CascoHistóricodeBarajas;7.683;3.688;3.995
1 de enero de 2020;28079;Madrid;21; Barajas;214;Timón;12.853;6.151;6.702
1 de enero de 2020;28079;Madrid;21; Barajas;215;Corralejos;7.754;3.802;3.952
1 de enero de 2020;28079;Madrid;Todos;Todos;Todos;Todos;3.334.730;1.554.732;1.779.998
1 de enero de 2019;28079;Madrid;1; Centro;1;Centro;134.881;67.829;67.052
1 de enero de 2019;28079;Madrid;2; Arganzuela;2;Arganzuela;153.830;71.631;82.199
1 de enero de 2019;28079;Madrid;3; Retiro;3;Retiro;119.379;54.098;65.281
1 de enero de 2019;28079;Madrid;4; Salamanca;4;Salamanca;146.148;64.395;81.753
1 de enero de 2019;28079;Madrid;5; Chamartín;5;Chamartín;145.865;65.565;80.300
1 de enero de 2019;28079;Madrid;6; Tetuán;6;Tetuán;157.937;71.632;86.305
1 de enero de 2019;28079;Madrid;7; Chamberí;7;Chamberí;139.448;61.308;78.140
1 de enero de 2019;28079;Madrid;8; Fuencarral-El Pardo;8;Fuencarral-ElPardo;246.021;115.797;130.224
1 de enero de 2019;28079;Madrid;9; Moncloa-Aravaca;9;Moncloa-Aravaca;119.423;54.934;64.489
1 de enero de 2019;28079;Madrid;10; Latina;10;Latina;238.154;110.401;127.753
1 de enero de 2019;28079;Madrid;11; Carabanchel;11;Carabanchel;253.040;117.802;135.238
1 de enero de 2019;28079;Madrid;12; Usera;12;Usera;139.501;65.781;73.720
1 de enero de 2019;28079;Madrid;13; Puente de Vallecas;13;PuentedeVallecas;234.770;111.183;123.587
1 de enero de 2019;28079;Madrid;14; Moratalaz;14;Moratalaz;94.609;43.209;51.400
1 de enero de 2019;28079;Madrid;15; Ciudad Lineal;15;CiudadLineal;216.270;98.370;117.900
1 de enero de 2019;28079;Madrid;16; Hortaleza;16;Hortaleza;188.267;89.307;98.960
1 de enero de 2019;28079;Madrid;17; Villaverde;17;Villaverde;148.883;71.017;77.866
1 de enero de 2019;28079;Madrid;18; Villa de Vallecas;18;VilladeVallecas;110.436;53.675;56.761
1 de enero de 2019;28079;Madrid;19; Vicálvaro;19;Vicálvaro;72.126;34.848;37.278
1 de enero de 2019;28079;Madrid;20; San Blas-Canillejas;20;SanBlas-Canillejas;158.166;74.743;83.423
1 de enero de 2019;28079;Madrid;21; Barajas;21;Barajas;48.972;23.653;25.319
1 de enero de 2019;28079;Madrid;1; Centro;11;Palacio;22.923;11.213;11.710
1 de enero de 2019;28079;Madrid;1; Centro;12;Embajadores;45.259;23.390;21.869
1 de enero de 2019;28079;Madrid;1; Centro;13;Cortes;10.484;5.235;5.249
1 de enero de 2019;28079;Madrid;1; Centro;14;Justicia;17.153;8.675;8.478
1 de enero de 2019;28079;Madrid;1; Centro;15;Universidad;31.725;15.567;16.158
1 de enero de 2019;28079;Madrid;1; Centro;16;Sol;7.337;3.749;3.588
1 de enero de 2019;28079;Madrid;2; Arganzuela;21;Imperial;22.766;10.543;12.223
1 de enero de 2019;28079;Madrid;2; Arganzuela;22;Acacias;36.785;16.943;19.842
1 de enero de 2019;28079;Madrid;2; Arganzuela;23;Chopera;19.993;9.064;10.929
1 de enero de 2019;28079;Madrid;2; Arganzuela;24;Legazpi;19.652;9.629;10.023
1 de enero de 2019;28079;Madrid;2; Arganzuela;25;Delicias;27.658;12.880;14.778
1 de enero de 2019;28079;Madrid;2; Arganzuela;26;PalosdeMoguer;25.801;11.999;13.802
1 de enero de 2019;28079;Madrid;2; Arganzuela;27;Atocha;1.175;573;602
1 de enero de 2019;28079;Madrid;3; Retiro;31;Pacífico;33.571;14.992;18.579
1 de enero de 2019;28079;Madrid;3; Retiro;32;Adelfas;18.474;8.532;9.942
1 de enero de 2019;28079;Madrid;3; Retiro;33;Estrella;23.306;10.798;12.508
1 de enero de 2019;28079;Madrid;3; Retiro;34;Ibiza;21.646;9.517;12.129
1 de enero de 2019;28079;Madrid;3; Retiro;35;LosJerónimos;7.039;3.285;3.754
1 de enero de 2019;28079;Madrid;3; Retiro;36;NiñoJesús;15.343;6.974;8.369
1 de enero de 2019;28079;Madrid;4; Salamanca;41;Recoletos;15.734;7.074;8.660
1 de enero de 2019;28079;Madrid;4; Salamanca;42;Goya;29.649;12.836;16.813
1 de enero de 2019;28079;Madrid;4; Salamanca;43;FuentedelBerro;21.071;9.197;11.874
1 de enero de 2019;28079;Madrid;4; Salamanca;44;Guindalera;41.609;18.809;22.800
1 de enero de 2019;28079;Madrid;4; Salamanca;45;Lista;20.961;9.040;11.921
1 de enero de 2019;28079;Madrid;4; Salamanca;46;Castellana;17.124;7.439;9.685
1 de enero de 2019;28079;Madrid;5; Chamartín;51;ElViso;17.302;7.783;9.519
1 de enero de 2019;28079;Madrid;5; Chamartín;52;Prosperidad;36.651;16.374;20.277
1 de enero de 2019;28079;Madrid;5; Chamartín;53;CiudadJardín;18.642;8.233;10.409
1 de enero de 2019;28079;Madrid;5; Chamartín;54;Hispanoamérica;31.733;14.218;17.515
1 de enero de 2019;28079;Madrid;5; Chamartín;55;NuevaEspaña;24.657;11.166;13.491
1 de enero de 2019;28079;Madrid;5; Chamartín;56;Castilla;16.880;7.791;9.089
1 de enero de 2019;28079;Madrid;6; Tetuán;61;BellasVistas;29.146;13.292;15.854
1 de enero de 2019;28079;Madrid;6; Tetuán;62;CuatroCaminos;34.608;15.580;19.028
1 de enero de 2019;28079;Madrid;6; Tetuán;63;Castillejos;20.513;9.201;11.312
1 de enero de 2019;28079;Madrid;6; Tetuán;64;Almenara;22.642;10.314;12.328
1 de enero de 2019;28079;Madrid;6; Tetuán;65;Valdeacederas;26.021;12.082;13.939
1 de enero de 2019;28079;Madrid;6; Tetuán;66;Berruguete;25.007;11.163;13.844
1 de enero de 2019;28079;Madrid;7; Chamberí;71;Gaztambide;22.891;10.062;12.829
1 de enero de 2019;28079;Madrid;7; Chamberí;72;Arapiles;24.455;10.888;13.567
1 de enero de 2019;28079;Madrid;7; Chamberí;73;Trafalgar;24.696;10.958;13.738
1 de enero de 2019;28079;Madrid;7; Chamberí;74;Almagro;19.807;8.726;11.081
1 de enero de 2019;28079;Madrid;7; Chamberí;75;RíosRosas;27.382;11.982;15.400
1 de enero de 2019;28079;Madrid;7; Chamberí;76;Vallehermoso;20.217;8.692;11.525
1 de enero de 2019;28079;Madrid;8; Fuencarral-El Pardo;81;ElPardo;3.454;1.704;1.750
1 de enero de 2019;28079;Madrid;8; Fuencarral-El Pardo;82;Fuentelarreina;3.265;1.481;1.784
1 de enero de 2019;28079;Madrid;8; Fuencarral-El Pardo;83;Peñagrande;44.508;20.743;23.765
1 de enero de 2019;28079;Madrid;8; Fuencarral-El Pardo;84;Pilar;46.419;21.206;25.213
1 de enero de 2019;28079;Madrid;8; Fuencarral-El Pardo;85;LaPaz;33.765;15.800;17.965
1 de enero de 2019;28079;Madrid;8; Fuencarral-El Pardo;86;Valverde;63.201;30.031;33.170
1 de enero de 2019;28079;Madrid;8; Fuencarral-El Pardo;87;Mirasierra;32.898;15.704;17.194
1 de enero de 2019;28079;Madrid;8; Fuencarral-El Pardo;88;ElGoloso;18.511;9.128;9.383
1 de enero de 2019;28079;Madrid;9; Moncloa-Aravaca;91;CasadeCampo;12.991;5.963;7.028
1 de enero de 2019;28079;Madrid;9; Moncloa-Aravaca;92;Argüelles;24.093;10.907;13.186
1 de enero de 2019;28079;Madrid;9; Moncloa-Aravaca;93;CiudadUniversitaria;16.260;7.398;8.862
1 de enero de 2019;28079;Madrid;9; Moncloa-Aravaca;94;Valdezarza;29.722;13.637;16.085
1 de enero de 2019;28079;Madrid;9; Moncloa-Aravaca;95;Valdemarín;6.726;3.109;3.617
1 de enero de 2019;28079;Madrid;9; Moncloa-Aravaca;96;ElPlantío;2.808;1.301;1.507
1 de enero de 2019;28079;Madrid;9; Moncloa-Aravaca;97;Aravaca;26.823;12.619;14.204
1 de enero de 2019;28079;Madrid;10; Latina;101;LosCármenes;17.397;8.183;9.214
1 de enero de 2019;28079;Madrid;10; Latina;102;PuertadelÁngel;41.730;19.189;22.541
1 de enero de 2019;28079;Madrid;10; Latina;103;Lucero;36.090;16.771;19.319
1 de enero de 2019;28079;Madrid;10; Latina;104;Aluche;66.351;30.451;35.900
1 de enero de 2019;28079;Madrid;10; Latina;105;Campamento;19.281;8.981;10.300
1 de enero de 2019;28079;Madrid;10; Latina;106;CuatroVientos;5.748;2.909;2.839
1 de enero de 2019;28079;Madrid;10; Latina;107;Águilas;51.557;23.917;27.640
1 de enero de 2019;28079;Madrid;11; Carabanchel;111;Comillas;22.403;10.230;12.173
1 de enero de 2019;28079;Madrid;11; Carabanchel;112;Opañel;33.051;15.125;17.926
1 de enero de 2019;28079;Madrid;11; Carabanchel;113;SanIsidro;38.957;18.196;20.761
1 de enero de 2019;28079;Madrid;11; Carabanchel;114;VistaAlegre;45.975;20.896;25.079
1 de enero de 2019;28079;Madrid;11; Carabanchel;115;PuertaBonita;34.860;16.318;18.542
1 de enero de 2019;28079;Madrid;11; Carabanchel;116;Buenavista;47.055;22.737;24.318
1 de enero de 2019;28079;Madrid;11; Carabanchel;117;Abrantes;30.739;14.300;16.439
1 de enero de 2019;28079;Madrid;12; Usera;121;Orcasitas;22.837;10.765;12.072
1 de enero de 2019;28079;Madrid;12; Usera;122;Orcasur;13.808;6.697;7.111
1 de enero de 2019;28079;Madrid;12; Usera;123;SanFermín;23.666;11.310;12.356
1 de enero de 2019;28079;Madrid;12; Usera;124;Almendrales;21.439;10.043;11.396
1 de enero de 2019;28079;Madrid;12; Usera;125;Moscardó;26.353;12.300;14.053
1 de enero de 2019;28079;Madrid;12; Usera;126;Zofío;13.968;6.509;7.459
1 de enero de 2019;28079;Madrid;12; Usera;127;Pradolongo;17.430;8.157;9.273
1 de enero de 2019;28079;Madrid;13; Puente de Vallecas;131;Entrevías;34.698;16.677;18.021
