ID,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,COORD_GIS_X,COORD_GIS_Y,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX
7168595,163,Canillas,16,Hortaleza,446004.15,4479316.68,40.46276744,-3.63688648,CALLE,SILVANO,75,28043,
7168801,16,Sol,1,Centro,440575.13,4474344.71,40.4176072,-3.70045294,CALLE,ALCALA,13,28014,28014
8303190,112,Opañel,11,Carabanchel,438430.1,4471017.58,40.38747897,-3.72541314,CALLE,VALLE DE ORO,41,28019,
8303455,114,Vista Alegre,11,Carabanchel,436784.52,4471077.6,40.38789642,-3.74480569,PASEO,MARCELINO CAMACHO,53,28025,
8303676,114,Vista Alegre,11,Carabanchel,436786.28,4471076.14,40.3878834,-3.74478481,PASEO,MARCELINO CAMACHO,53,28025,
8303789,114,Vista Alegre,11,Carabanchel,436787.64,4471074.21,40.38786612,-3.7447686,PASEO,MARCELINO CAMACHO,53,28025,
8303926,126,Zofío,12,Usera,439048.23,4470211.29,40.38026097,-3.71805378,CALLE,RICARDO BELTRAN Y ROZPIDE,14,28026,
8304054,121,Orcasitas,12,Usera,439644.28,4468657.31,40.36630529,-3.71088528,CALLE,DODGE,2 B,28041,
8304321,134,Palomeras Sureste,13,Puente de Vallecas,446089.15,4471038.16,40.38819522,-3.63518201,AVENIDA,MIGUEL HERNANDEZ,48,28038,
8304386,134,Palomeras Sureste,13,Puente de Vallecas,446089.02,4471037.5,40.38818927,-3.63518349,AVENIDA,MIGUEL HERNANDEZ,48,28038,
8365235,87,Mirasierra,8,Fuencarral-El Pardo,438570.06,4483032.55,40.49572486,-3.72492605,CALLE,GLORIA FUERTES,185,28049,
8365242,87,Mirasierra,8,Fuencarral-El Pardo,438569.03,4483031.52,40.49571551,-3.7249381,CALLE,GLORIA FUERTES,185,28049,
8365248,87,Mirasierra,8,Fuencarral-El Pardo,438567.88,4483030.34,40.4957048,-3.72495156,CALLE,GLORIA FUERTES,185,28049,
8365254,87,Mirasierra,8,Fuencarral-El Pardo,438570.96,4483033.73,40.49573556,-3.72491555,CALLE,GLORIA FUERTES,185,28049,
8365260,87,Mirasierra,8,Fuencarral-El Pardo,438571.56,4483034.22,40.49574002,-3.72490851,CALLE,GLORIA FUERTES,185,28049,
8365501,87,Mirasierra,8,Fuencarral-El Pardo,439042.53,4483142.69,40.49675188,-3.71936151,CALLE,LEONOR LOPEZ DE CORDOBA,2,28049,
8365504,87,Mirasierra,8,Fuencarral-El Pardo,439043.81,4483143.38,40.49675819,-3.71934648,CALLE,LEONOR LOPEZ DE CORDOBA,2,28049,
8365506,87,Mirasierra,8,Fuencarral-El Pardo,439042.1,4483143.76,40.49676149,-3.71936669,CALLE,LEONOR LOPEZ DE CORDOBA,2,28049,
8365584,87,Mirasierra,8,Fuencarral-El Pardo,438733.36,4482596.1,40.49180526,-3.72295692,CALLE,SENDA DEL INFANTE,36,28035,
8365586,87,Mirasierra,8,Fuencarral-El Pardo,438733.18,4482597.96,40.491822,-3.72295922,CALLE,SENDA DEL INFANTE,36,28035,
8365612,87,Mirasierra,8,Fuencarral-El Pardo,439512.73,4482524.33,40.49121589,-3.71375405,CALLE,LA MASO,22,28034,
8365614,87,Mirasierra,8,Fuencarral-El Pardo,439513.15,4482525.11,40.49122295,-3.71374917,CALLE,LA MASO,22,28034,
8365655,87,Mirasierra,8,Fuencarral-El Pardo,439483.8,4482118.92,40.48756171,-3.71405669,CALLE,LA MASO,76,28034,
8365662,87,Mirasierra,8,Fuencarral-El Pardo,439482.96,4482116.35,40.4875385,-3.71406635,CALLE,LA MASO,76,28034,
8365729,87,Mirasierra,8,Fuencarral-El Pardo,438489.29,4482060.25,40.4869601,-3.72578476,CALLE,CERRO MINGUETE,156,28035,
8365731,87,Mirasierra,8,Fuencarral-El Pardo,438486.92,4482059.17,40.4869502,-3.72581262,CALLE,CERRO MINGUETE,156,28035,
8365753,83,Peñagrande,8,Fuencarral-El Pardo,438342.54,4481548.98,40.48234353,-3.72746645,CALLE,RAMON GOMEZ DE LA SERNA,103,28035,
8365757,83,Peñagrande,8,Fuencarral-El Pardo,438341.25,4481549.67,40.48234965,-3.72748174,CALLE,RAMON GOMEZ DE LA SERNA,103,28035,
8365842,94,Valdezarza,9,Moncloa-Aravaca,439617.1,4479170.07,40.4610071,-3.7122032,AVENIDA,SANTO ANGEL DE LA GUARDA,6,28039,
8365941,93,Ciudad Universitaria,9,Moncloa-Aravaca,436989.07,4480645.53,40.47410338,-3.74334435,CALLE,ARROYOFRESNO,15 B,28035,
8365943,93,Ciudad Universitaria,9,Moncloa-Aravaca,436986.4,4480647.66,40.47412236,-3.74337606,CALLE,ARROYOFRESNO,15 B,28035,
8366041,94,Valdezarza,9,Moncloa-Aravaca,439607.29,4478819.09,40.45784463,-3.7122855,CALLE,FRANCOS RODRIGUEZ,100,28039,
8366043,94,Valdezarza,9,Moncloa-Aravaca,439606.45,4478819.24,40.45784592,-3.71229542,CALLE,FRANCOS RODRIGUEZ,100,28039,
8366051,93,Ciudad Universitaria,9,Moncloa-Aravaca,439637.31,4478745.03,40.45717965,-3.71192442,AVENIDA,PABLO IGLESIAS,93,28039,
8366053,93,Ciudad Universitaria,9,Moncloa-Aravaca,439637.67,4478745.96,40.45718805,-3.71192027,AVENIDA,PABLO IGLESIAS,93,28039,
8366287,93,Ciudad Universitaria,9,Moncloa-Aravaca,439011.46,4476370.85,40.4357464,-3.71907724,CALLE,MINISTRO IBAÑEZ MARTIN,1 B,28015,
8366289,93,Ciudad Universitaria,9,Moncloa-Aravaca,439014.51,4476370.43,40.43574284,-3.71904125,CALLE,MINISTRO IBAÑEZ MARTIN,1 B,28015,
8366291,93,Ciudad Universitaria,9,Moncloa-Aravaca,439016.79,4476370.01,40.43573923,-3.71901433,CALLE,MINISTRO IBAÑEZ MARTIN,1 B,28015,
8303529,114,Vista Alegre,11,Carabanchel,436784.91,4471077.04,40.3878914,-3.74480104,PASEO,MARCELINO CAMACHO,53,28025,
8303731,114,Vista Alegre,11,Carabanchel,436786.54,4471075.49,40.38787756,-3.74478169,PASEO,MARCELINO CAMACHO,53,28025,
8303915,126,Zofío,12,Usera,439048.32,4470212.48,40.3802717,-3.71805283,CALLE,RICARDO BELTRAN Y ROZPIDE,14,28026,
8304033,126,Zofío,12,Usera,439049.16,4470217.73,40.38031905,-3.71804344,CALLE,RICARDO BELTRAN Y ROZPIDE,14,28026,
8304231,134,Palomeras Sureste,13,Puente de Vallecas,446090.21,4471040.28,40.38821439,-3.6351697,AVENIDA,MIGUEL HERNANDEZ,48,28038,
8304336,134,Palomeras Sureste,13,Puente de Vallecas,446088.19,4471036.76,40.38818255,-3.6351932,AVENIDA,MIGUEL HERNANDEZ,48,28038,
83245,211,Alameda de Osuna,21,Barajas,450349.87,4478866.22,40.45898047,-3.58559569,CALLE,BERGANTIN,11,28042,PORTAL
8365238,87,Mirasierra,8,Fuencarral-El Pardo,438567.47,4483029.87,40.49570053,-3.72495635,CALLE,GLORIA FUERTES,185,28049,
8365246,87,Mirasierra,8,Fuencarral-El Pardo,438568.56,4483030.93,40.49571016,-3.72494359,CALLE,GLORIA FUERTES,185,28049,
8365250,87,Mirasierra,8,Fuencarral-El Pardo,438569.56,4483032.11,40.49572086,-3.72493191,CALLE,GLORIA FUERTES,185,28049,
8365256,87,Mirasierra,8,Fuencarral-El Pardo,438570.56,4483033.16,40.4957304,-3.72492021,CALLE,GLORIA FUERTES,185,28049,
8365263,87,Mirasierra,8,Fuencarral-El Pardo,438572.3,4483035.03,40.49574737,-3.72489986,CALLE,GLORIA FUERTES,185,28049,
8365503,87,Mirasierra,8,Fuencarral-El Pardo,439042.13,4483142.95,40.49675419,-3.71936626,CALLE,LEONOR LOPEZ DE CORDOBA,2,28049,
8365505,87,Mirasierra,8,Fuencarral-El Pardo,439043.88,4483142.83,40.49675324,-3.7193456,CALLE,LEONOR LOPEZ DE CORDOBA,2,28049,
8365507,87,Mirasierra,8,Fuencarral-El Pardo,439043.39,4483142.53,40.4967505,-3.71935135,CALLE,LEONOR LOPEZ DE CORDOBA,2,28049,
8365585,87,Mirasierra,8,Fuencarral-El Pardo,438734.26,4482597.36,40.49181667,-3.72294642,CALLE,SENDA DEL INFANTE,36,28035,
8365611,87,Mirasierra,8,Fuencarral-El Pardo,439513.72,4482525.83,40.49122948,-3.71374251,CALLE,LA MASO,22,28034,
8365613,87,Mirasierra,8,Fuencarral-El Pardo,439514.2,4482526.58,40.49123627,-3.71373692,CALLE,LA MASO,22,28034,
8365654,87,Mirasierra,8,Fuencarral-El Pardo,439482.24,4482113.71,40.48751466,-3.7140746,CALLE,LA MASO,76,28034,
8365658,87,Mirasierra,8,Fuencarral-El Pardo,439482.12,4482112.15,40.4875006,-3.71407586,CALLE,LA MASO,76,28034,
8365728,87,Mirasierra,8,Fuencarral-El Pardo,438487.7,4482059.44,40.48695269,-3.72580344,CALLE,CERRO MINGUETE,156,28035,
8365730,87,Mirasierra,8,Fuencarral-El Pardo,438488.54,4482059.74,40.48695545,-3.72579356,CALLE,CERRO MINGUETE,156,28035,
8365749,83,Peñagrande,8,Fuencarral-El Pardo,438343.67,4481547.87,40.48233362,-3.72745301,CALLE,RAMON GOMEZ DE LA SERNA,103,28035,
8365756,83,Peñagrande,8,Fuencarral-El Pardo,438340.41,4481550.3,40.48235527,-3.72749171,CALLE,RAMON GOMEZ DE LA SERNA,103,28035,
8408024,87,Mirasierra,8,Fuencarral-El Pardo,439101.18,4483021.98,40.49566879,-3.71865783,AVENIDA,VENTISQUERO DE LA CONDESA,50,28035,
8408215,85,La Paz,8,Fuencarral-El Pardo,440803.9,4482158.49,40.48801336,-3.69848507,CALLE,SANGENJO,38,28034,
8408220,85,La Paz,8,Fuencarral-El Pardo,440798.86,4482159.3,40.48802029,-3.69854461,CALLE,SANGENJO,38,28034,
8408225,85,La Paz,8,Fuencarral-El Pardo,440803.12,4482158.52,40.48801357,-3.69849427,CALLE,SANGENJO,38,28034,
8408231,85,La Paz,8,Fuencarral-El Pardo,440797.93,4482159.39,40.48802104,-3.69855559,CALLE,SANGENJO,38,28034,
8408236,85,La Paz,8,Fuencarral-El Pardo,440796.83,4482159.3,40.48802015,-3.69856856,CALLE,SANGENJO,38,28034,
8408242,85,La Paz,8,Fuencarral-El Pardo,440807.89,4482159.75,40.48802499,-3.69843811,CALLE,SANGENJO,38,28034,
8408291,85,La Paz,8,Fuencarral-El Pardo,440806.4,4482158.53,40.48801389,-3.69845557,CALLE,SANGENJO,38,28034,
8408373,85,La Paz,8,Fuencarral-El Pardo,440606.54,4482093.71,40.4874157,-3.70080758,CALLE,ALFREDO MARQUERIE,21,28034,
8408379,85,La Paz,8,Fuencarral-El Pardo,440607.35,4482094.12,40.48741945,-3.70079806,CALLE,ALFREDO MARQUERIE,21,28034,
8408810,85,La Paz,8,Fuencarral-El Pardo,440223.78,4481875.2,40.48541981,-3.70530299,CALLE,VALENCIA DE DON JUAN,4,28034,
8408813,85,La Paz,8,Fuencarral-El Pardo,440221.65,4481874.62,40.48541443,-3.70532807,CALLE,VALENCIA DE DON JUAN,4,28034,
8408914,87,Mirasierra,8,Fuencarral-El Pardo,439419.4,4481669.92,40.48351227,-3.7147736,CALLE,LA MASO,80,28034,
8365841,94,Valdezarza,9,Moncloa-Aravaca,439616.95,4479169.18,40.46099907,-3.71220488,AVENIDA,SANTO ANGEL DE LA GUARDA,6,28039,
8365843,94,Valdezarza,9,Moncloa-Aravaca,439616.98,4479171.69,40.46102169,-3.71220477,AVENIDA,SANTO ANGEL DE LA GUARDA,6,28039,
8365942,93,Ciudad Universitaria,9,Moncloa-Aravaca,436988.98,4480647.09,40.47411742,-3.74334557,CALLE,ARROYOFRESNO,15 B,28035,
8365944,93,Ciudad Universitaria,9,Moncloa-Aravaca,436986.79,4480645.44,40.47410239,-3.74337124,CALLE,ARROYOFRESNO,15 B,28035,
8366042,94,Valdezarza,9,Moncloa-Aravaca,439605.43,4478819.5,40.45784818,-3.71230748,CALLE,FRANCOS RODRIGUEZ,100,28039,
8366044,94,Valdezarza,9,Moncloa-Aravaca,439608.25,4478818.91,40.45784307,-3.71227416,CALLE,FRANCOS RODRIGUEZ,100,28039,
8366052,93,Ciudad Universitaria,9,Moncloa-Aravaca,439637.91,4478746.62,40.45719401,-3.7119175,AVENIDA,PABLO IGLESIAS,93,28039,
8366286,93,Ciudad Universitaria,9,Moncloa-Aravaca,439010.2,4476371.27,40.43575009,-3.71909214,CALLE,MINISTRO IBAÑEZ MARTIN,1 B,28015,
8366288,93,Ciudad Universitaria,9,Moncloa-Aravaca,439013.25,4476370.43,40.43574275,-3.7190561,CALLE,MINISTRO IBAÑEZ MARTIN,1 B,28015,
8366290,93,Ciudad Universitaria,9,Moncloa-Aravaca,439015.65,4476370.01,40.43573914,-3.71902777,CALLE,MINISTRO IBAÑEZ MARTIN,1 B,28015,
8408018,87,Mirasierra,8,Fuencarral-El Pardo,439100.06,4483021.95,40.49566844,-3.71867105,AVENIDA,VENTISQUERO DE LA CONDESA,50,28035,
8408213,85,La Paz,8,Fuencarral-El Pardo,440799.87,4482159.24,40.48801982,-3.69853268,CALLE,SANGENJO,38,28034,
8408217,85,La Paz,8,Fuencarral-El Pardo,440805.51,4482158.25,40.48801131,-3.69846605,CALLE,SANGENJO,38,28034,
8408223,85,La Paz,8,Fuencarral-El Pardo,440801.36,4482158.52,40.48801344,-3.69851504,CALLE,SANGENJO,38,28034,
8408228,85,La Paz,8,Fuencarral-El Pardo,440804.7,4482158.31,40.48801179,-3.69847561,CALLE,SANGENJO,38,28034,
8408234,85,La Paz,8,Fuencarral-El Pardo,440802.29,4482158.46,40.48801297,-3.69850406,CALLE,SANGENJO,38,28034,
8408239,85,La Paz,8,Fuencarral-El Pardo,440800.71,4482159.3,40.48802043,-3.69852278,CALLE,SANGENJO,38,28034,
8408244,85,La Paz,8,Fuencarral-El Pardo,440808.82,4482159.66,40.48802425,-3.69842713,CALLE,SANGENJO,38,28034,
8408370,85,La Paz,8,Fuencarral-El Pardo,440606.93,4482093.87,40.48741717,-3.700803,CALLE,ALFREDO MARQUERIE,21,28034,
8408375,85,La Paz,8,Fuencarral-El Pardo,440608.03,4482094.42,40.4874222,-3.70079007,CALLE,ALFREDO MARQUERIE,21,28034,
8408809,85,La Paz,8,Fuencarral-El Pardo,440220.78,4481874.42,40.48541257,-3.70533831,CALLE,VALENCIA DE DON JUAN,4,28034,
8408812,85,La Paz,8,Fuencarral-El Pardo,440222.75,4481874.91,40.48541712,-3.70531512,CALLE,VALENCIA DE DON JUAN,4,28034,
8408912,87,Mirasierra,8,Fuencarral-El Pardo,439417.69,4481668.5,40.48349935,-3.71479364,CALLE,LA MASO,80,28034,
8408917,87,Mirasierra,8,Fuencarral-El Pardo,439418.69,4481669.37,40.48350726,-3.71478193,CALLE,LA MASO,80,28034,
8409039,85,La Paz,8,Fuencarral-El Pardo,440443.36,4481257.45,40.47987067,-3.70265431,AVENIDA,MONFORTE DE LEMOS,28,28029,
8409045,85,La Paz,8,Fuencarral-El Pardo,440442.23,4481258.03,40.47987581,-3.7026677,AVENIDA,MONFORTE DE LEMOS,28,28029,
8409166,85,La Paz,8,Fuencarral-El Pardo,441200.77,4481175.1,40.4791828,-3.69371131,AVENIDA,MONFORTE DE LEMOS,13,28029,
8409173,85,La Paz,8,Fuencarral-El Pardo,441202.83,4481174.74,40.47917971,-3.69368698,AVENIDA,MONFORTE DE LEMOS,13,28029,
8409502,85,La Paz,8,Fuencarral-El Pardo,440439.94,4480774.96,40.47552397,-3.70264934,CALLE,GINZO DE LIMIA,2,28029,
8409507,85,La Paz,8,Fuencarral-El Pardo,440441.61,4480775.6,40.47552986,-3.7026297,CALLE,GINZO DE LIMIA,2,28029,
8410414,87,Mirasierra,8,Fuencarral-El Pardo,439419.78,4481694.62,40.4837348,-3.71477148,AVENIDA,VENTISQUERO DE LA CONDESA,2,28035,
8410416,87,Mirasierra,8,Fuencarral-El Pardo,439420.34,4481695.21,40.48374016,-3.71476493,AVENIDA,VENTISQUERO DE LA CONDESA,2,28035,
8410418,87,Mirasierra,8,Fuencarral-El Pardo,439420.94,4481695.91,40.48374651,-3.71475792,AVENIDA,VENTISQUERO DE LA CONDESA,2,28035,
8410420,87,Mirasierra,8,Fuencarral-El Pardo,439418.62,4481694.1,40.48373003,-3.71478512,AVENIDA,VENTISQUERO DE LA CONDESA,2,28035,
84149,155,San Pascual,15,Ciudad Lineal,444922.91,4477386.01,40.445304,-3.64947156,CALLE,AMARA,4,28027,PORTAL
8418191,24,Legazpi,2,Arganzuela,441722.258,4471106.76,40.38851916,-3.68663599,CALLE,PUERTO DE BEJAR,7,28045,
8418194,24,Legazpi,2,Arganzuela,441721.82,4471105.099,40.38850417,-3.686641,CALLE,PUERTO DE BEJAR,7,28045,
8409036,85,La Paz,8,Fuencarral-El Pardo,440444.3,4481257.16,40.47986812,-3.70264319,AVENIDA,MONFORTE DE LEMOS,28,28029,
8409042,85,La Paz,8,Fuencarral-El Pardo,440441.62,4481258.71,40.47988189,-3.70267496,AVENIDA,MONFORTE DE LEMOS,28,28029,
8409163,85,La Paz,8,Fuencarral-El Pardo,441203.92,4481174.68,40.47917924,-3.69367411,AVENIDA,MONFORTE DE LEMOS,13,28029,
8409169,85,La Paz,8,Fuencarral-El Pardo,441201.7,4481174.87,40.4791808,-3.69370032,AVENIDA,MONFORTE DE LEMOS,13,28029,
8409499,85,La Paz,8,Fuencarral-El Pardo,440442.58,4480775.86,40.47553227,-3.70261828,CALLE,GINZO DE LIMIA,2,28029,
8409505,85,La Paz,8,Fuencarral-El Pardo,440440.68,4480775.35,40.47552754,-3.70264065,CALLE,GINZO DE LIMIA,2,28029,
8410413,87,Mirasierra,8,Fuencarral-El Pardo,439421.4,4481696.6,40.48375276,-3.71475256,AVENIDA,VENTISQUERO DE LA CONDESA,2,28035,
8410415,87,Mirasierra,8,Fuencarral-El Pardo,439421.78,4481697.13,40.48375756,-3.71474813,AVENIDA,VENTISQUERO DE LA CONDESA,2,28035,
8410417,87,Mirasierra,8,Fuencarral-El Pardo,439422.75,4481698.23,40.48376754,-3.71473679,AVENIDA,VENTISQUERO DE LA CONDESA,2,28035,
8410419,87,Mirasierra,8,Fuencarral-El Pardo,439423.78,4481699.45,40.48377861,-3.71472475,CALLE,LA MASO,80,28034,
84148,155,San Pascual,15,Ciudad Lineal,444921.71,4477384.71,40.44529221,-3.6494856,CALLE,AMARA,4,28027,PORTAL
8418189,24,Legazpi,2,Arganzuela,441720.607,4471101.889,40.38847517,-3.686655,CALLE,PUERTO DE BEJAR,7,28045,
8418192,24,Legazpi,2,Arganzuela,441721.128,4471103.328,40.38848817,-3.68664899,CALLE,PUERTO DE BEJAR,7,28045,
8418195,24,Legazpi,2,Arganzuela,441720.172,4471100.56,40.38846317,-3.68666,CALLE,PUERTO DE BEJAR,7,28045,
8418386,46,Castellana,4,Salamanca,441645.494,4475660.716,40.42953817,-3.68795799,CALLE,MARQUES DE VILLAMAGNA,3,28001,
8418389,46,Castellana,4,Salamanca,442349.52,4476117.275,40.43370017,-3.67969999,CALLE,PRINCIPE DE VERGARA,61,28006,
8418741,83,Peñagrande,8,Fuencarral-El Pardo,439063.39,4480415.1,40.47218236,-3.71885317,CALLE,LA CABRERA,33,28035,
8418743,83,Peñagrande,8,Fuencarral-El Pardo,439065.09,4480414.65,40.47217844,-3.71883308,CALLE,LA CABRERA,33,28035,
8418757,83,Peñagrande,8,Fuencarral-El Pardo,438920.11,4480937.54,40.47687816,-3.7205936,CALLE,SANTIAGO DE COMPOSTELA,102,28035,
8418761,83,Peñagrande,8,Fuencarral-El Pardo,438919.52,4480937.01,40.47687334,-3.72060051,CALLE,SANTIAGO DE COMPOSTELA,102,28035,
8418825,83,Peñagrande,8,Fuencarral-El Pardo,439202.07,4481298.29,40.48014861,-3.71730199,CALLE,FERMIN CABALLERO,82,28035,
8418827,83,Peñagrande,8,Fuencarral-El Pardo,439202.83,4481298.65,40.48015191,-3.71729306,CALLE,FERMIN CABALLERO,82,28035,
8418866,83,Peñagrande,8,Fuencarral-El Pardo,439167.37,4481529.1,40.48222529,-3.7177335,CALLE,ISLA DE AROSA,47,28035,
8418868,83,Peñagrande,8,Fuencarral-El Pardo,439166.28,4481528.51,40.48221989,-3.71774631,CALLE,ISLA DE AROSA,47,28035,
8418880,83,Peñagrande,8,Fuencarral-El Pardo,438940.15,4481619.68,40.48302458,-3.72042288,PLAZA,PICO SALVAGUARDIA,8,28035,
8418882,83,Peñagrande,8,Fuencarral-El Pardo,438940.12,4481620.83,40.48303494,-3.72042334,PLAZA,PICO SALVAGUARDIA,8,28035,
8418893,84,El Pilar,8,Fuencarral-El Pardo,440226.94,4480444.36,40.4725305,-3.70513083,CALLE,RIBADAVIA,20,28029,
8418895,84,El Pilar,8,Fuencarral-El Pardo,440226.76,4480445.21,40.47253814,-3.70513304,CALLE,RIBADAVIA,20,28029,
8418989,84,El Pilar,8,Fuencarral-El Pardo,439433.66,4480673.42,40.47453649,-3.71451019,CALLE,SARRIA,49 B,28029,
8418999,84,El Pilar,8,Fuencarral-El Pardo,439448.61,4480382.21,40.47191425,-3.71430603,CALLE,CELANOVA,2,28029,
7143899,91,Casa de Campo,9,Moncloa-Aravaca,438176.75,4475504.62,40.42788143,-3.72883378,AVENIDA,VALLADOLID,35,28008,
7143901,91,Casa de Campo,9,Moncloa-Aravaca,438175,4475506.72,40.42790021,-3.72885461,AVENIDA,VALLADOLID,35,28008,
7144299,14,Justicia,1,Centro,440765.08,4474644.03,40.42031716,-3.698242,CALLE,INFANTAS,19,28004,28004
7161655,104,Aluĉo,10,Latina,435402.05,4470853.52,40.38577176,-3.76106991,AVENIDA,POBLADOS,41,28047,
7161895,92,Argüelles,9,Moncloa-Aravaca,439186.31,4475210.06,40.42530232,-3.7169048,PASEO,PINTOR ROSALES,2,28008,
7161897,92,Argüelles,9,Moncloa-Aravaca,439187.76,4475209.4,40.42529648,-3.71688764,PASEO,PINTOR ROSALES,2,28008,
7161899,16,Sol,1,Centro,440338.957,4474232.024,40.41657517,-3.703226,CALLE,CARRETAS,1,28012,28012
7161901,16,Sol,1,Centro,440338.97,4474233.689,40.41659017,-3.703226,CALLE,CARRETAS,1,28012,28012
7161903,16,Sol,1,Centro,440338.989,4474236.02,40.41661117,-3.70322599,CALLE,CARRETAS,1,28012,28012
7161905,12,Embajadores,1,Centro,441101.97,4473410.76,40.40923117,-3.69415695,CALLE,SANCHEZ BUSTILLO,1,28012,28012
7161907,12,Embajadores,1,Centro,441103.82,4473409.64,40.40922121,-3.69413504,CALLE,SANCHEZ BUSTILLO,1,28012,28012
7162070,183,Ensanche de Vallecas,18,Villa de Vallecas,447917.47,4468911.4,40.36915221,-3.61346798,CALLE,PUENTEDEY,5 G,28051,
7168592,163,Canillas,16,Hortaleza,446000.32,4479316.81,40.46276836,-3.63693167,CALLE,SILVANO,75,28043,
7168594,163,Canillas,16,Hortaleza,446002.94,4479316.77,40.46276817,-3.63690076,CALLE,SILVANO,75,28043,
7168800,13,Cortes,1,Centro,440726.99,4474387.46,40.41800314,-3.69866705,CALLE,ALCALA,24,28014,28014
7177751,26,Palos de la Frontera,2,Arganzuela,440546.01,4472994.1,40.40543817,-3.70066996,RONDA,VALENCIA,3,28012,28012
7177753,26,Palos de la Frontera,2,Arganzuela,440544.31,4472993.67,40.40543417,-3.70068995,RONDA,VALENCIA,3,28012,28012
7179145,211,Alameda de Osuna,21,Barajas,449495.14,4478463.96,40.45530516,-3.59564424,PASEO,ALAMEDA DE OSUNA,29,28042,
7179147,211,Alameda de Osuna,21,Barajas,449493.16,4478463.83,40.45530387,-3.59566758,PASEO,ALAMEDA DE OSUNA,29,28042,
7179162,76,Vallehermoso,7,Chamberí,440017.78,4476950.7,40.44104313,-3.70726797,AVENIDA,FILIPINAS,42,28003,28003
7179164,76,Vallehermoso,7,Chamberí,440020.42,4476951.9,40.44105413,-3.70723695,AVENIDA,FILIPINAS,42,28003,28003
7179168,76,Vallehermoso,7,Chamberí,440023.06,4476953.66,40.44107017,-3.70720599,AVENIDA,FILIPINAS,42,28003,28003
7179525,15,Universidad,1,Centro,439814.91,4475589.83,40.42876916,-3.70953101,CALLE,CONDE DUQUE,40,28015,28015
7179527,15,Universidad,1,Centro,439805.35,4475571.81,40.42860614,-3.709642,CALLE,CONDE DUQUE,40,28015,28015
7179529,15,Universidad,1,Centro,439825.01,4475590.53,40.4287762,-3.70941202,CALLE,SANTA CRUZ DE MARCENADO,17,28015,28015
7179531,15,Universidad,1,Centro,439819.4,4475462.03,40.42761821,-3.70946598,CALLE,AMANIEL,31,28015,28015
7179533,15,Universidad,1,Centro,439821.28,4475442.14,40.42743917,-3.70944194,CALLE,AMANIEL,29,28015,28015
7179535,15,Universidad,1,Centro,439815.7,4475413.88,40.42718419,-3.70950504,CALLE,AMANIEL,25,28015,28015
7179539,15,Universidad,1,Centro,439850.75,4475034.4,40.4237682,-3.70905597,CALLE,ALAMO,6,28015,28015
7179542,15,Universidad,1,Centro,439835.54,4475126.32,40.42459515,-3.70924396,PLAZA,CONDE DE TORENO,4,28015,28015
7179544,15,Universidad,1,Centro,439850.62,4475103.56,40.42439121,-3.70906405,PLAZA,CONDE DE TORENO,5,28015,28015
7179546,15,Universidad,1,Centro,439866.14,4475091.22,40.42428117,-3.70887994,CALLE,REYES,7,28015,28015
7179548,15,Universidad,1,Centro,439852.55,4475069.24,40.42408218,-3.70903805,CALLE,MANZANA,16,28015,28015
7179550,15,Universidad,1,Centro,439787.3,4475056.11,40.42395918,-3.70980594,CALLE,REYES,17,28015,28015
7179552,15,Universidad,1,Centro,439800.08,4475063.33,40.42402515,-3.70965598,CALLE,REYES,15,28015,28015
7180033,205,Rosas,20,San Blas-Canillejas,448480.42,4475008.06,40.42411003,-3.60733078,AVENIDA,GUADALAJARA,126,28022,
7180036,146,Vinateros,14,Moratalaz,445685.09,4472710.14,40.40323121,-3.64008502,CALLE,HACIENDA DE PAVONES,127,28030,
7180038,146,Vinateros,14,Moratalaz,445682.99,4472712.37,40.40325117,-3.64010995,CALLE,HACIENDA DE PAVONES,127,28030,
7180040,205,Rosas,20,San Blas-Canillejas,448481.28,4475008.53,40.42411432,-3.60732068,AVENIDA,GUADALAJARA,126,28022,
7180042,144,Media Legua,14,Moratalaz,444327.46,4473804.17,40.41299719,-3.65617901,AVENIDA,DOCTOR GARCIA TAPIA,1,28030,
7180044,205,Rosas,20,San Blas-Canillejas,448482.01,4475009.08,40.42411932,-3.60731212,AVENIDA,GUADALAJARA,126,28022,
7180047,144,Media Legua,14,Moratalaz,444330.25,4473802.93,40.41298621,-3.65614602,AVENIDA,DOCTOR GARCIA TAPIA,1,28030,
7180098,205,Rosas,20,San Blas-Canillejas,448483.53,4475009.8,40.4241259,-3.60729426,AVENIDA,GUADALAJARA,126,28022,
7180124,62,Cuatro Caminos,6,Tetuán,441050.231,4477803.034,40.44879517,-3.69517399,CALLE,ORENSE,10,28020,28020
7180126,62,Cuatro Caminos,6,Tetuán,441050.422,4477805.808,40.44882017,-3.695172,CALLE,ORENSE,10,28020,28020
7180147,15,Universidad,1,Centro,440073,4475393.28,40.42701719,-3.70647004,CALLE,SAN BERNARDO,70,28015,28015
8418382,46,Castellana,4,Salamanca,442348.841,4476117.281,40.43370017,-3.679708,CALLE,PRINCIPE DE VERGARA,61,28006,
8418388,46,Castellana,4,Salamanca,442348.248,4476117.285,40.43370017,-3.67971499,CALLE,PRINCIPE DE VERGARA,61,28006,
